Level_4,Level_6,Level_6_Kod,Level_7,Level_7_Kod,Level_8,Level_8_Kod,Level_9,Level_9_Kod,Level_10,Level_10_Kod,Level_12,Level_12_Kod
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka zbiorcza 4506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10167885,"2-Zespół transporterów506272UGP43PLPAPL85P04            0,00PLPA-PR-U43-011545-003",10167883,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka zbiorcza 4506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10167885,"2-Rentgen 4506272UGP43PLPAPL85P04            0,00PLPA-PR-U43-011545-003",10167884,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka zbiorcza 4506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10167885,"2-Robot pakujący506272UGP43PLPAPL85P04            0,00PLPA-PR-U43-011545-003",10167887,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka zbiorcza 4506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10167885,"2-Platforma wagowa 4506272UGP43PLPAPL85P04            0,00PLPA-PR-U43-011545-003",10167888,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka zbiorcza 4506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10167885,"2-Drukarka 272UGP43PLPAPL85P04            0,00PLPA-PR-U43-011545-003",10167889,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Kartoniarka 4(Mastello)506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10167891,,,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Robot końcowy pak. zbiorczych 3/4506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10167892,,,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Drukarka końcowa(kartonów)506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10167930,,,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka 5506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101077,,,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka 5506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101077,"2-Fazator 5506272UGP43PLPAPL77P04            0,00PLPA-PR-U43-011545-003",10101121,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka 5506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101077,"2-Detektor metalu 272UGP43PLPAPL77P04            0,00PLPA-PR-U43-011545-003",10101122,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka 5506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101077,"2-Maszyna foliująca Flowpack 272UGP43PLPAPL77P04            0,00PLPA-PR-U43-011545-003",10101123,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka 5506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101077,"2-Maszyna foliująca Flowpack 272UGP43PLPAPL77P04            0,00PLPA-PR-U43-011545-003",10101123,"3-System próżniowy za Flowpackiem 5506272UGP43PLPAPL23P04            0,00PLPA-PR-U43-011545-003",10101124,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka 5506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101077,"2-Maszyna foliująca Flowpack 272UGP43PLPAPL77P04            0,00PLPA-PR-U43-011545-003",10101123,"3-Banderola 5506272UGP43PLPAPL23P04            0,00PLPA-PR-U43-011545-003",10101134,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka 5506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101077,"2-Maszyna foliująca Flowpack 272UGP43PLPAPL77P04            0,00PLPA-PR-U43-011545-003",10101123,"3-System laserowy 272UGP43PLPAPL23P04            0,00PLPA-PR-U43-011545-003",10101135,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka 5506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101077,"2-Powielacz 5506272UGP43PLPAPL77P04            0,00PLPA-PR-U43-011545-003",10101125,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka 5506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101077,"2-Kanały napełniające 5506272UGP43PLPAPL77P04            0,00PLPA-PR-U43-011545-003",10101126,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka 5506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101077,"2-Maszyna foliująca Bipack 272UGP43PLPAPL77P04            0,00PLPA-PR-U43-011545-003",10101127,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka 5506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101077,"2-Maszyna foliująca Bipack 272UGP43PLPAPL77P04            0,00PLPA-PR-U43-011545-003",10101127,"3-System próżniowy za Bipackiem 5506272UGP43PLPAPL27P04            0,00PLPA-PR-U43-011545-003",10101128,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka 5506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101077,"2-Transportery Pakowaczki 5506272UGP43PLPAPL77P04            0,00PLPA-PR-U43-011545-003",10101211,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka zbiorcza 5506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101136,,,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka zbiorcza 5506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101136,"2-Transporter / zakręt 5506272UGP43PLPAPL36P04            0,00PLPA-PR-U43-011545-003",10101137,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka zbiorcza 5506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101136,"2-Rentgen 272UGP43PLPAPL36P04            0,00PLPA-PR-U43-011545-003",10101129,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka zbiorcza 5506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101136,"2-Robot pakujący T15. Nr.272UGP43PLPAPL36P04            0,00PLPA-PR-U43-011545-003",10101130,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka zbiorcza 5506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101136,"2-Robot pakujący T15. Nr.272UGP43PLPAPL36P04            0,00PLPA-PR-U43-011545-003",10101130,"3-Dystrybutor kleju / Robot  5506272UGP43PLPAPL30P04            0,00PLPA-PR-U43-011545-003",10102670,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka zbiorcza 5506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101136,"1-Platforma wagowa 272UGP43PLPAPL36P04            0,00PLPA-PR-U43-011545-003",10101131,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka zbiorcza 5506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101136,"2-Drukarka 272UGP43PLPAPL36P04            0,00PLPA-PR-U43-011545-003",10102677,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Kartoniarka Displaya 272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101133,,,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Kartoniarka Displaya 272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101133,"2-Dystrybutor kleju / Displaya 5506272UGP43PLPAPL33P04            0,00PLPA-PR-U43-011545-003",10102663,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Zespół transporterów 5506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101223,,,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Winda 272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101132,,,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka 6506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101078,,,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka 6506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101078,"2-Fazator 6506272UGP43PLPAPL78P04            0,00PLPA-PR-U43-011545-003",10101138,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka 6506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101078,"2-Detektor metalu 272UGP43PLPAPL78P04            0,00PLPA-PR-U43-011545-003",10101139,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka 6506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101078,"2-Maszyna foliująca Flowpack 272UGP43PLPAPL78P04            0,00PLPA-PR-U43-011545-003",10101140,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka 6506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101078,"2-Maszyna foliująca Flowpack 272UGP43PLPAPL78P04            0,00PLPA-PR-U43-011545-003",10101140,"3-System próżniowy za Flowpackiem 6506272UGP43PLPAPL40P04            0,00PLPA-PR-U43-011545-003",10101141,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka 6506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101078,"2-Maszyna foliująca Flowpack 272UGP43PLPAPL78P04            0,00PLPA-PR-U43-011545-003",10101140,"3-Banderola 6506272UGP43PLPAPL40P04            0,00PLPA-PR-U43-011545-003",10101153,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka 6506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101078,"2-Powielacz 6506272UGP43PLPAPL78P04            0,00PLPA-PR-U43-011545-003",10101142,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka 6506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101078,"2-Kanały napełniające 6506272UGP43PLPAPL78P04            0,00PLPA-PR-U43-011545-003",10101143,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka 6506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101078,"2-Maszyna foliująca Bipack 272UGP43PLPAPL78P04            0,00PLPA-PR-U43-011545-003",10101144,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka 6506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101078,"2-Maszyna foliująca Bipack 272UGP43PLPAPL78P04            0,00PLPA-PR-U43-011545-003",10101144,"3-System próżniowy za Bipackiem 6506272UGP43PLPAPL44P04            0,00PLPA-PR-U43-011545-003",10101145,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka 6506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101078,"2-Maszyna foliująca Bipack 272UGP43PLPAPL78P04            0,00PLPA-PR-U43-011545-003",10101144,"3-System laserowy 272UGP43PLPAPL44P04            0,00PLPA-PR-U43-011545-003",10101155,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka 6506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101078,"2-Transportery Pakowaczki 6506272UGP43PLPAPL78P04            0,00PLPA-PR-U43-011545-003",10101213,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka zbiorcza 6506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101156,,,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka zbiorcza 6506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101156,"2-Transporter / zakręt 6506272UGP43PLPAPL56P04            0,00PLPA-PR-U43-011545-003",10101154,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka zbiorcza 6506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101156,"2-Rentgen 272UGP43PLPAPL56P04            0,00PLPA-PR-U43-011545-003",10101146,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka zbiorcza 6506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101156,"2-Robot pakujący T15. Nr.272UGP43PLPAPL56P04            0,00PLPA-PR-U43-011545-003",10101147,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka zbiorcza 6506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101156,"2-Robot pakujący T15. Nr.272UGP43PLPAPL56P04            0,00PLPA-PR-U43-011545-003",10101147,"3-Dystrybutor kleju / Robot  6506272UGP43PLPAPL47P04            0,00PLPA-PR-U43-011545-003",10102671,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka zbiorcza 6506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101156,"2-Platforma wagowa 272UGP43PLPAPL56P04            0,00PLPA-PR-U43-011545-003",10101148,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka zbiorcza 6506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101156,"2-Drukarka 272UGP04PLPAPL56P04            0,00PLPA-PR-U43-011545-003",10131626,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Kartoniarka Displaya 272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101150,,,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Kartoniarka Displaya 272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101150,"2-Dystrybutor kleju / Displaya 6506272UGP43PLPAPL50P04            0,00PLPA-PR-U43-011545-003",10102664,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Zespół transporterów 6506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101225,,,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Winda 272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101149,,,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka 7506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101079,,,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka 7506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101079,"2-Fazator 7506272UGP43PLPAPL79P04            0,00PLPA-PR-U43-011545-003",10101157,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka 7506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101079,"2-Detektor metalu 272UGP43PLPAPL79P04            0,00PLPA-PR-U43-011545-003",10101158,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka 7506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101079,"2-Maszyna foliująca Flowpack 272UGP43PLPAPL79P04            0,00PLPA-PR-U43-011545-003",10101159,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka 7506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101079,"2-Maszyna foliująca Flowpack 272UGP43PLPAPL79P04            0,00PLPA-PR-U43-011545-003",10101159,"3-System próżniowy za Flowpackiem 7506272UGP43PLPAPL59P04            0,00PLPA-PR-U43-011545-003",10101160,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka 7506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101079,"2-Maszyna foliująca Flowpack 272UGP43PLPAPL79P04            0,00PLPA-PR-U43-011545-003",10101159,"3-Banderola 7506272UGP43PLPAPL59P04            0,00PLPA-PR-U43-011545-003",10101170,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka 7506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101079,"2-Powielacz 7506272UGP43PLPAPL79P04            0,00PLPA-PR-U43-011545-003",10101161,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka 7506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101079,"2-Kanały napełniające 7506272UGP43PLPAPL79P04            0,00PLPA-PR-U43-011545-003",10101162,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka 7506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101079,"2-Maszyna foliująca Bipack 272UGP43PLPAPL79P04            0,00PLPA-PR-U43-011545-003",10101163,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka 7506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101079,"2-Maszyna foliująca Bipack 272UGP43PLPAPL79P04            0,00PLPA-PR-U43-011545-003",10101163,"3-System próżniowy za Bipackiem 7506272UGP43PLPAPL63P04            0,00PLPA-PR-U43-011545-003",10101164,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka 7506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101079,"2-Maszyna foliująca Bipack 272UGP43PLPAPL79P04            0,00PLPA-PR-U43-011545-003",10101163,"3-System laserowy 272UGP43PLPAPL63P04            0,00PLPA-PR-U43-011545-003",10101172,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka 7506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101079,"2-Transportery Pakowaczki 7506272UGP43PLPAPL79P04            0,00PLPA-PR-U43-011545-003",10101215,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka zbiorcza 7506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101171,,,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka zbiorcza 7506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101171,"2-Transporter / zakręt 7506272UGP43PLPAPL71P04            0,00PLPA-PR-U43-011545-003",10101173,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka zbiorcza 7506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101171,"2-Rentgen 272UGP43PLPAPL71P04            0,00PLPA-PR-U43-011545-003",10101169,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka zbiorcza 7506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101171,"2-Robot pakujący T15. Nr.272UGP43PLPAPL71P04            0,00PLPA-PR-U43-011545-003",10101165,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka zbiorcza 7506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101171,"2-Robot pakujący T15. Nr.272UGP43PLPAPL71P04            0,00PLPA-PR-U43-011545-003",10101165,"3-Dystrybutor kleju / Robot  7506272UGP43PLPAPL65P04            0,00PLPA-PR-U43-011545-003",10102673,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka zbiorcza 7506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101171,"2-Platforma wagowa 272UGP43PLPAPL71P04            0,00PLPA-PR-U43-011545-003",10101166,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka zbiorcza 7506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101171,"2-Drukarka 272UGP04PLPAPL71P04            0,00PLPA-PR-U43-011545-003",10131627,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Kartoniarka Displaya 272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101168,,,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Kartoniarka Displaya 272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101168,"2-Dystrybutor kleju / Displaya 7506272UGP43PLPAPL68P04            0,00PLPA-PR-U43-011545-003",10102666,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Zespół transporterów 7506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101227,,,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Winda 272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101167,,,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka 8506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101081,,,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka 8506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101081,"2-Fazator 8506272UGP43PLPAPL81P04            0,00PLPA-PR-U43-011545-003",10101174,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka 8506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101081,"2-Detektor metalu 272UGP43PLPAPL81P04            0,00PLPA-PR-U43-011545-003",10101175,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka 8506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101081,"2-Maszyna foliująca Flowpack 272UGP43PLPAPL81P04            0,00PLPA-PR-U43-011545-003",10101176,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka 8506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101081,"2-Maszyna foliująca Flowpack 272UGP43PLPAPL81P04            0,00PLPA-PR-U43-011545-003",10101176,"3-System próżniowy za Flowpackiem 8506272UGP43PLPAPL76P04            0,00PLPA-PR-U43-011545-003",10101177,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka 8506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101081,"2-Maszyna foliująca Flowpack 272UGP43PLPAPL81P04            0,00PLPA-PR-U43-011545-003",10101176,"3-Banderola 8506272UGP43PLPAPL76P04            0,00PLPA-PR-U43-011545-003",10101195,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka 8506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101081,"2-Powielacz 8506272UGP43PLPAPL81P04            0,00PLPA-PR-U43-011545-003",10101178,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka 8506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101081,"2-Kanały napełniające 8506272UGP43PLPAPL81P04            0,00PLPA-PR-U43-011545-003",10101181,,,,
PLPA-PR-U43-011545KB 3.,PLPA-PR-U43-011545-003KB 3. Pakowanie506272,,,,"1-Pakowaczka 8506272UGP43PLPAPL10P04            0,00PLPA-PR-U43-011545-003",10101081,"2-Maszyna foliująca Bipack 272UGP43PLPAPL81P04            0,00PLPA-PR-U43-011545-003",10101193,,,,
